occurred_at,actor_user_id,actor_label,entity_type,entity_id,action,before,after,reason,academic_year_id,ip,school_id,id,created_at,updated_at
2026-09-21 13:43:25.829594+05:30,,system,fee_payment,318,create,,"{""receipt_no"": ""SPS/RCP/2026/000112"", ""amount"": ""2205.00"", ""method"": ""upi""}",,,,36,1589,2026-09-21 13:43:25.810365+05:30,2026-09-21 13:43:25.810365+05:30
2026-09-21 13:43:25.871088+05:30,,system,fee_payment,319,create,,"{""receipt_no"": ""SPS/RCP/2026/000113"", ""amount"": ""1840.00"", ""method"": ""cash""}",,,,36,1590,2026-09-21 13:43:25.831797+05:30,2026-09-21 13:43:25.831797+05:30
2026-09-21 13:43:25.897237+05:30,,system,fee_payment,320,create,,"{""receipt_no"": ""SPS/RCP/2026/000114"", ""amount"": ""2760.00"", ""method"": ""cash""}",,,,36,1591,2026-09-21 13:43:25.873320+05:30,2026-09-21 13:43:25.873320+05:30
2026-09-21 13:43:25.931601+05:30,,system,fee_payment,321,create,,"{""receipt_no"": ""SPS/RCP/2026/000115"", ""amount"": ""1840.00"", ""method"": ""cash""}",,,,36,1592,2026-09-21 13:43:25.899810+05:30,2026-09-21 13:43:25.899810+05:30
2026-09-21 13:43:25.954417+05:30,,system,fee_payment,322,create,,"{""receipt_no"": ""SPS/RCP/2026/000116"", ""amount"": ""2760.00"", ""method"": ""cash""}",,,,36,1593,2026-09-21 13:43:25.934318+05:30,2026-09-21 13:43:25.934318+05:30
2026-09-21 13:43:25.974327+05:30,,system,fee_payment,323,create,,"{""receipt_no"": ""SPS/RCP/2026/000117"", ""amount"": ""1380.00"", ""method"": ""upi""}",,,,36,1594,2026-09-21 13:43:25.956185+05:30,2026-09-21 13:43:25.956185+05:30
2026-09-21 13:43:26.017210+05:30,,system,fee_payment,324,create,,"{""receipt_no"": ""SPS/RCP/2026/000118"", ""amount"": ""1840.00"", ""method"": ""cash""}",,,,36,1595,2026-09-21 13:43:25.976107+05:30,2026-09-21 13:43:25.976107+05:30
2026-09-21 13:43:26.044204+05:30,,system,fee_payment,325,create,,"{""receipt_no"": ""SPS/RCP/2026/000119"", ""amount"": ""2760.00"", ""method"": ""cash""}",,,,36,1596,2026-09-21 13:43:26.020161+05:30,2026-09-21 13:43:26.020161+05:30
2026-09-21 13:43:26.078832+05:30,,system,fee_payment,326,create,,"{""receipt_no"": ""SPS/RCP/2026/000120"", ""amount"": ""2480.00"", ""method"": ""cash""}",,,,36,1597,2026-09-21 13:43:26.046289+05:30,2026-09-21 13:43:26.046289+05:30
2026-09-21 13:43:26.101993+05:30,,system,fee_payment,327,create,,"{""receipt_no"": ""SPS/RCP/2026/000121"", ""amount"": ""3720.00"", ""method"": ""cash""}",,,,36,1598,2026-09-21 13:43:26.080675+05:30,2026-09-21 13:43:26.080675+05:30
2026-09-21 13:43:26.135852+05:30,,system,fee_payment,328,create,,"{""receipt_no"": ""SPS/RCP/2026/000122"", ""amount"": ""1680.00"", ""method"": ""cash""}",,,,36,1599,2026-09-21 13:43:26.104015+05:30,2026-09-21 13:43:26.104015+05:30
2026-09-21 13:43:26.159764+05:30,,system,fee_payment,329,create,,"{""receipt_no"": ""SPS/RCP/2026/000123"", ""amount"": ""2520.00"", ""method"": ""cash""}",,,,36,1600,2026-09-21 13:43:26.137733+05:30,2026-09-21 13:43:26.137733+05:30
2026-09-21 13:43:26.180842+05:30,,system,fee_payment,330,create,,"{""receipt_no"": ""SPS/RCP/2026/000124"", ""amount"": ""1260.00"", ""method"": ""upi""}",,,,36,1601,2026-09-21 13:43:26.162442+05:30,2026-09-21 13:43:26.162442+05:30
2026-09-21 13:43:26.214432+05:30,,system,fee_payment,331,create,,"{""receipt_no"": ""SPS/RCP/2026/000125"", ""amount"": ""1680.00"", ""method"": ""cash""}",,,,36,1602,2026-09-21 13:43:26.183075+05:30,2026-09-21 13:43:26.183075+05:30
2026-09-21 13:43:26.237964+05:30,,system,fee_payment,332,create,,"{""receipt_no"": ""SPS/RCP/2026/000126"", ""amount"": ""2520.00"", ""method"": ""cash""}",,,,36,1603,2026-09-21 13:43:26.216870+05:30,2026-09-21 13:43:26.216870+05:30
2026-09-21 13:43:26.270771+05:30,,system,fee_payment,333,create,,"{""receipt_no"": ""SPS/RCP/2026/000127"", ""amount"": ""2480.00"", ""method"": ""cash""}",,,,36,1604,2026-09-21 13:43:26.239779+05:30,2026-09-21 13:43:26.239779+05:30
2026-09-21 13:43:26.293593+05:30,,system,fee_payment,334,create,,"{""receipt_no"": ""SPS/RCP/2026/000128"", ""amount"": ""3720.00"", ""method"": ""cash""}",,,,36,1605,2026-09-21 13:43:26.272858+05:30,2026-09-21 13:43:26.272858+05:30
2026-09-21 13:43:26.313740+05:30,,system,fee_payment,335,create,,"{""receipt_no"": ""SPS/RCP/2026/000129"", ""amount"": ""1860.00"", ""method"": ""upi""}",,,,36,1606,2026-09-21 13:43:26.295327+05:30,2026-09-21 13:43:26.295327+05:30
2026-09-21 13:43:26.347465+05:30,,system,fee_payment,336,create,,"{""receipt_no"": ""SPS/RCP/2026/000130"", ""amount"": ""1680.00"", ""method"": ""cash""}",,,,36,1607,2026-09-21 13:43:26.316108+05:30,2026-09-21 13:43:26.316108+05:30
2026-09-21 13:43:26.370306+05:30,,system,fee_payment,337,create,,"{""receipt_no"": ""SPS/RCP/2026/000131"", ""amount"": ""2520.00"", ""method"": ""cash""}",,,,36,1608,2026-09-21 13:43:26.349809+05:30,2026-09-21 13:43:26.349809+05:30
2026-09-21 13:43:26.438063+05:30,,system,fee_payment,338,create,,"{""receipt_no"": ""SPS/RCP/2026/000132"", ""amount"": ""1680.00"", ""method"": ""cash""}",,,,36,1609,2026-09-21 13:43:26.372285+05:30,2026-09-21 13:43:26.372285+05:30
2026-09-21 13:43:26.464278+05:30,,system,fee_payment,339,create,,"{""receipt_no"": ""SPS/RCP/2026/000133"", ""amount"": ""2520.00"", ""method"": ""cash""}",,,,36,1610,2026-09-21 13:43:26.441444+05:30,2026-09-21 13:43:26.441444+05:30
2026-09-21 13:43:26.485449+05:30,,system,fee_payment,340,create,,"{""receipt_no"": ""SPS/RCP/2026/000134"", ""amount"": ""1260.00"", ""method"": ""upi""}",,,,36,1611,2026-09-21 13:43:26.466957+05:30,2026-09-21 13:43:26.466957+05:30
2026-09-21 13:43:26.519326+05:30,,system,fee_payment,341,create,,"{""receipt_no"": ""SPS/RCP/2026/000135"", ""amount"": ""1680.00"", ""method"": ""cash""}",,,,36,1612,2026-09-21 13:43:26.487525+05:30,2026-09-21 13:43:26.487525+05:30
2026-09-21 13:43:26.540763+05:30,,system,fee_payment,342,create,,"{""receipt_no"": ""SPS/RCP/2026/000136"", ""amount"": ""2520.00"", ""method"": ""cash""}",,,,36,1613,2026-09-21 13:43:26.521140+05:30,2026-09-21 13:43:26.521140+05:30
2026-09-21 13:43:26.574541+05:30,,system,fee_payment,343,create,,"{""receipt_no"": ""SPS/RCP/2026/000137"", ""amount"": ""3020.00"", ""method"": ""cash""}",,,,36,1614,2026-09-21 13:43:26.542626+05:30,2026-09-21 13:43:26.542626+05:30
2026-09-21 13:43:26.597160+05:30,,system,fee_payment,344,create,,"{""receipt_no"": ""SPS/RCP/2026/000138"", ""amount"": ""4530.00"", ""method"": ""cash""}",,,,36,1615,2026-09-21 13:43:26.576795+05:30,2026-09-21 13:43:26.576795+05:30
2026-09-21 13:43:26.632336+05:30,,system,fee_payment,345,create,,"{""receipt_no"": ""SPS/RCP/2026/000139"", ""amount"": ""1520.00"", ""method"": ""cash""}",,,,36,1616,2026-09-21 13:43:26.599720+05:30,2026-09-21 13:43:26.599720+05:30
2026-09-21 13:43:26.654461+05:30,,system,fee_payment,346,create,,"{""receipt_no"": ""SPS/RCP/2026/000140"", ""amount"": ""2280.00"", ""method"": ""cash""}",,,,36,1617,2026-09-21 13:43:26.634906+05:30,2026-09-21 13:43:26.634906+05:30
2026-09-21 13:43:26.674431+05:30,,system,fee_payment,347,create,,"{""receipt_no"": ""SPS/RCP/2026/000141"", ""amount"": ""1140.00"", ""method"": ""upi""}",,,,36,1618,2026-09-21 13:43:26.656324+05:30,2026-09-21 13:43:26.656324+05:30
2026-09-21 13:43:26.708984+05:30,,system,fee_payment,348,create,,"{""receipt_no"": ""SPS/RCP/2026/000142"", ""amount"": ""1520.00"", ""method"": ""cash""}",,,,36,1619,2026-09-21 13:43:26.676388+05:30,2026-09-21 13:43:26.676388+05:30
2026-09-21 13:43:26.739042+05:30,,system,fee_payment,349,create,,"{""receipt_no"": ""SPS/RCP/2026/000143"", ""amount"": ""2280.00"", ""method"": ""cash""}",,,,36,1620,2026-09-21 13:43:26.712507+05:30,2026-09-21 13:43:26.712507+05:30
2026-09-21 13:43:26.773696+05:30,,system,fee_payment,350,create,,"{""receipt_no"": ""SPS/RCP/2026/000144"", ""amount"": ""2620.00"", ""method"": ""cash""}",,,,36,1621,2026-09-21 13:43:26.741065+05:30,2026-09-21 13:43:26.741065+05:30
2026-09-21 13:43:26.795995+05:30,,system,fee_payment,351,create,,"{""receipt_no"": ""SPS/RCP/2026/000145"", ""amount"": ""3930.00"", ""method"": ""cash""}",,,,36,1622,2026-09-21 13:43:26.775478+05:30,2026-09-21 13:43:26.775478+05:30
2026-09-21 13:43:26.824381+05:30,,system,fee_payment,352,create,,"{""receipt_no"": ""SPS/RCP/2026/000146"", ""amount"": ""1965.00"", ""method"": ""upi""}",,,,36,1623,2026-09-21 13:43:26.797749+05:30,2026-09-21 13:43:26.797749+05:30
2026-09-21 13:43:26.858789+05:30,,system,fee_payment,353,create,,"{""receipt_no"": ""SPS/RCP/2026/000147"", ""amount"": ""1520.00"", ""method"": ""cash""}",,,,36,1624,2026-09-21 13:43:26.826245+05:30,2026-09-21 13:43:26.826245+05:30
2026-09-21 13:43:26.880382+05:30,,system,fee_payment,354,create,,"{""receipt_no"": ""SPS/RCP/2026/000148"", ""amount"": ""2280.00"", ""method"": ""cash""}",,,,36,1625,2026-09-21 13:43:26.860636+05:30,2026-09-21 13:43:26.860636+05:30
2026-09-21 13:43:26.913673+05:30,,system,fee_payment,355,create,,"{""receipt_no"": ""SPS/RCP/2026/000149"", ""amount"": ""1520.00"", ""method"": ""cash""}",,,,36,1626,2026-09-21 13:43:26.882803+05:30,2026-09-21 13:43:26.882803+05:30
2026-09-21 13:43:26.937425+05:30,,system,fee_payment,356,create,,"{""receipt_no"": ""SPS/RCP/2026/000150"", ""amount"": ""2280.00"", ""method"": ""cash""}",,,,36,1627,2026-09-21 13:43:26.916033+05:30,2026-09-21 13:43:26.916033+05:30
2026-09-21 13:43:26.957784+05:30,,system,fee_payment,357,create,,"{""receipt_no"": ""SPS/RCP/2026/000151"", ""amount"": ""1140.00"", ""method"": ""upi""}",,,,36,1628,2026-09-21 13:43:26.939286+05:30,2026-09-21 13:43:26.939286+05:30
2026-09-21 13:43:26.992180+05:30,,system,fee_payment,358,create,,"{""receipt_no"": ""SPS/RCP/2026/000152"", ""amount"": ""1520.00"", ""method"": ""cash""}",,,,36,1629,2026-09-21 13:43:26.959614+05:30,2026-09-21 13:43:26.959614+05:30
2026-09-21 13:43:27.016441+05:30,,system,fee_payment,359,create,,"{""receipt_no"": ""SPS/RCP/2026/000153"", ""amount"": ""2280.00"", ""method"": ""cash""}",,,,36,1630,2026-09-21 13:43:26.994122+05:30,2026-09-21 13:43:26.994122+05:30
2026-09-21 13:43:27.052949+05:30,,system,fee_payment,360,create,,"{""receipt_no"": ""SPS/RCP/2026/000154"", ""amount"": ""2860.00"", ""method"": ""cash""}",,,,36,1631,2026-09-21 13:43:27.019018+05:30,2026-09-21 13:43:27.019018+05:30
2026-09-21 13:43:27.074800+05:30,,system,fee_payment,361,create,,"{""receipt_no"": ""SPS/RCP/2026/000155"", ""amount"": ""4290.00"", ""method"": ""cash""}",,,,36,1632,2026-09-21 13:43:27.054747+05:30,2026-09-21 13:43:27.054747+05:30
2026-09-21 13:43:27.108609+05:30,,system,fee_payment,362,create,,"{""receipt_no"": ""SPS/RCP/2026/000156"", ""amount"": ""1360.00"", ""method"": ""cash""}",,,,36,1633,2026-09-21 13:43:27.076587+05:30,2026-09-21 13:43:27.076587+05:30
2026-09-21 13:43:27.131407+05:30,,system,fee_payment,363,create,,"{""receipt_no"": ""SPS/RCP/2026/000157"", ""amount"": ""2040.00"", ""method"": ""cash""}",,,,36,1634,2026-09-21 13:43:27.110331+05:30,2026-09-21 13:43:27.110331+05:30
2026-09-21 13:43:27.153218+05:30,,system,fee_payment,364,create,,"{""receipt_no"": ""SPS/RCP/2026/000158"", ""amount"": ""1020.00"", ""method"": ""upi""}",,,,36,1635,2026-09-21 13:43:27.134717+05:30,2026-09-21 13:43:27.134717+05:30
2026-09-21 13:43:27.188034+05:30,,system,fee_payment,365,create,,"{""receipt_no"": ""SPS/RCP/2026/000159"", ""amount"": ""1360.00"", ""method"": ""cash""}",,,,36,1636,2026-09-21 13:43:27.155153+05:30,2026-09-21 13:43:27.155153+05:30
2026-09-21 13:43:27.209982+05:30,,system,fee_payment,366,create,,"{""receipt_no"": ""SPS/RCP/2026/000160"", ""amount"": ""2040.00"", ""method"": ""cash""}",,,,36,1637,2026-09-21 13:43:27.190023+05:30,2026-09-21 13:43:27.190023+05:30
2026-09-21 13:43:27.243701+05:30,,system,fee_payment,367,create,,"{""receipt_no"": ""SPS/RCP/2026/000161"", ""amount"": ""2160.00"", ""method"": ""cash""}",,,,36,1638,2026-09-21 13:43:27.211849+05:30,2026-09-21 13:43:27.211849+05:30
2026-09-21 13:43:27.268074+05:30,,system,fee_payment,368,create,,"{""receipt_no"": ""SPS/RCP/2026/000162"", ""amount"": ""3240.00"", ""method"": ""cash""}",,,,36,1639,2026-09-21 13:43:27.245462+05:30,2026-09-21 13:43:27.245462+05:30
2026-09-21 13:43:27.289211+05:30,,system,fee_payment,369,create,,"{""receipt_no"": ""SPS/RCP/2026/000163"", ""amount"": ""1620.00"", ""method"": ""upi""}",,,,36,1640,2026-09-21 13:43:27.270068+05:30,2026-09-21 13:43:27.270068+05:30
2026-09-21 13:43:27.323921+05:30,,system,fee_payment,370,create,,"{""receipt_no"": ""SPS/RCP/2026/000164"", ""amount"": ""1360.00"", ""method"": ""cash""}",,,,36,1641,2026-09-21 13:43:27.291073+05:30,2026-09-21 13:43:27.291073+05:30
2026-09-21 13:43:27.345766+05:30,,system,fee_payment,371,create,,"{""receipt_no"": ""SPS/RCP/2026/000165"", ""amount"": ""2040.00"", ""method"": ""cash""}",,,,36,1642,2026-09-21 13:43:27.325741+05:30,2026-09-21 13:43:27.325741+05:30
2026-09-21 13:43:27.379396+05:30,,system,fee_payment,372,create,,"{""receipt_no"": ""SPS/RCP/2026/000166"", ""amount"": ""1360.00"", ""method"": ""cash""}",,,,36,1643,2026-09-21 13:43:27.347740+05:30,2026-09-21 13:43:27.347740+05:30
2026-09-21 13:43:27.403489+05:30,,system,fee_payment,373,create,,"{""receipt_no"": ""SPS/RCP/2026/000167"", ""amount"": ""2040.00"", ""method"": ""cash""}",,,,36,1644,2026-09-21 13:43:27.382116+05:30,2026-09-21 13:43:27.382116+05:30
2026-09-21 13:43:27.426775+05:30,,system,fee_payment,374,create,,"{""receipt_no"": ""SPS/RCP/2026/000168"", ""amount"": ""1020.00"", ""method"": ""upi""}",,,,36,1645,2026-09-21 13:43:27.407685+05:30,2026-09-21 13:43:27.407685+05:30
2026-09-21 13:43:27.459174+05:30,,system,fee_payment,375,create,,"{""receipt_no"": ""SPS/RCP/2026/000169"", ""amount"": ""1360.00"", ""method"": ""cash""}",,,,36,1646,2026-09-21 13:43:27.428546+05:30,2026-09-21 13:43:27.428546+05:30
2026-09-21 13:43:27.483786+05:30,,system,fee_payment,376,create,,"{""receipt_no"": ""SPS/RCP/2026/000170"", ""amount"": ""2040.00"", ""method"": ""cash""}",,,,36,1647,2026-09-21 13:43:27.461086+05:30,2026-09-21 13:43:27.461086+05:30
2026-09-21 13:44:13.442134+05:30,399,Office Administrator,application,91,create,,"{""application_no"": ""APP00001"", ""status"": ""submitted""}",,,,36,1648,2026-09-21 13:44:13.285054+05:30,2026-09-21 13:44:13.285054+05:30
2026-09-21 13:44:34.583409+05:30,399,Office Administrator,application,92,create,,"{""application_no"": ""APP00002"", ""status"": ""submitted""}",,,,36,1649,2026-09-21 13:44:34.503389+05:30,2026-09-21 13:44:34.503389+05:30
2026-09-21 13:44:34.594694+05:30,399,Office Administrator,application_payment,92,create,,"{""receipt_no"": ""AR00001"", ""amount"": ""500.00"", ""purpose"": ""application_fee""}",,,,36,1650,2026-09-21 13:44:34.591936+05:30,2026-09-21 13:44:34.591936+05:30
2026-09-21 13:44:35.532064+05:30,399,Office Administrator,application,92,status_change,"{""status"": ""submitted""}","{""status"": ""enrolled""}",Converted to student 2025000001,,,36,1651,2026-09-21 13:44:34.591936+05:30,2026-09-21 13:44:34.591936+05:30
2026-09-21 13:44:35.542624+05:30,399,Office Administrator,student,300,create,,"{""admission_no"": ""2025000001"", ""from_application"": ""APP00002"", ""class"": ""6-A"", ""documents_migrated"": 0}",,,,36,1652,2026-09-21 13:44:35.539008+05:30,2026-09-21 13:44:35.539008+05:30
