invoice_id,fee_head_id,description,amount,discount,school_id,id,created_at,updated_at
4087,10,Transport Fee,1100.00,0.00,36,10076,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4088,8,Tuition Fee,1216.00,0.00,36,10077,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4088,9,Development Fee,304.00,0.00,36,10078,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4089,8,Tuition Fee,1216.00,0.00,36,10079,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4089,9,Development Fee,304.00,0.00,36,10080,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4090,8,Tuition Fee,1216.00,0.00,36,10081,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4090,9,Development Fee,304.00,0.00,36,10082,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4091,8,Tuition Fee,1216.00,0.00,36,10083,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4091,9,Development Fee,304.00,0.00,36,10084,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4091,10,Transport Fee,1100.00,0.00,36,10085,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4092,8,Tuition Fee,1216.00,0.00,36,10086,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4092,9,Development Fee,304.00,0.00,36,10087,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4093,8,Tuition Fee,1088.00,0.00,36,10088,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4093,9,Development Fee,272.00,0.00,36,10089,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4093,10,Transport Fee,1500.00,0.00,36,10090,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4094,8,Tuition Fee,1088.00,0.00,36,10091,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4094,9,Development Fee,272.00,0.00,36,10092,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4095,8,Tuition Fee,1088.00,0.00,36,10093,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4095,9,Development Fee,272.00,0.00,36,10094,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4096,8,Tuition Fee,1088.00,0.00,36,10095,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4096,9,Development Fee,272.00,0.00,36,10096,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4097,8,Tuition Fee,1088.00,0.00,36,10097,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4097,9,Development Fee,272.00,0.00,36,10098,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4097,10,Transport Fee,800.00,0.00,36,10099,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4098,8,Tuition Fee,1088.00,0.00,36,10100,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4098,9,Development Fee,272.00,0.00,36,10101,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4099,8,Tuition Fee,1088.00,0.00,36,10102,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4099,9,Development Fee,272.00,0.00,36,10103,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4100,8,Tuition Fee,1088.00,0.00,36,10104,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4100,9,Development Fee,272.00,0.00,36,10105,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4101,8,Tuition Fee,1088.00,0.00,36,10106,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4101,9,Development Fee,272.00,0.00,36,10107,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4101,10,Transport Fee,800.00,0.00,36,10108,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4102,8,Tuition Fee,1088.00,0.00,36,10109,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4102,9,Development Fee,272.00,0.00,36,10110,2026-09-21 13:43:20.941994+05:30,2026-09-21 13:43:20.941994+05:30
4103,8,Tuition Fee,2240.00,0.00,36,10111,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4103,9,Development Fee,560.00,0.00,36,10112,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4103,10,Transport Fee,800.00,0.00,36,10113,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4104,8,Tuition Fee,2240.00,224.00,36,10114,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4104,9,Development Fee,560.00,56.00,36,10115,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4105,8,Tuition Fee,2240.00,0.00,36,10116,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4105,9,Development Fee,560.00,0.00,36,10117,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4106,8,Tuition Fee,2240.00,224.00,36,10118,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4106,9,Development Fee,560.00,56.00,36,10119,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4107,8,Tuition Fee,2240.00,0.00,36,10120,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4107,9,Development Fee,560.00,0.00,36,10121,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4107,10,Transport Fee,800.00,0.00,36,10122,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4108,8,Tuition Fee,2240.00,0.00,36,10123,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4108,9,Development Fee,560.00,0.00,36,10124,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4109,8,Tuition Fee,2240.00,0.00,36,10125,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4109,9,Development Fee,560.00,0.00,36,10126,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4110,8,Tuition Fee,2240.00,0.00,36,10127,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4110,9,Development Fee,560.00,0.00,36,10128,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4111,8,Tuition Fee,2240.00,0.00,36,10129,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4111,9,Development Fee,560.00,0.00,36,10130,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4111,10,Transport Fee,1100.00,0.00,36,10131,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4112,8,Tuition Fee,2240.00,0.00,36,10132,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4112,9,Development Fee,560.00,0.00,36,10133,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4113,8,Tuition Fee,2112.00,0.00,36,10134,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4113,9,Development Fee,528.00,0.00,36,10135,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4113,10,Transport Fee,1500.00,0.00,36,10136,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4114,8,Tuition Fee,2112.00,0.00,36,10137,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4114,9,Development Fee,528.00,0.00,36,10138,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4115,8,Tuition Fee,2112.00,0.00,36,10139,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4115,9,Development Fee,528.00,0.00,36,10140,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4116,8,Tuition Fee,2112.00,0.00,36,10141,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4116,9,Development Fee,528.00,0.00,36,10142,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4117,8,Tuition Fee,2112.00,0.00,36,10143,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4117,9,Development Fee,528.00,0.00,36,10144,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4117,10,Transport Fee,1100.00,0.00,36,10145,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4118,8,Tuition Fee,2112.00,0.00,36,10146,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4118,9,Development Fee,528.00,0.00,36,10147,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4119,8,Tuition Fee,2112.00,0.00,36,10148,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4119,9,Development Fee,528.00,0.00,36,10149,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4120,8,Tuition Fee,2112.00,0.00,36,10150,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4120,9,Development Fee,528.00,0.00,36,10151,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4121,8,Tuition Fee,2112.00,0.00,36,10152,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4121,9,Development Fee,528.00,0.00,36,10153,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4121,10,Transport Fee,1100.00,0.00,36,10154,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4122,8,Tuition Fee,2112.00,0.00,36,10155,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4122,9,Development Fee,528.00,0.00,36,10156,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4123,8,Tuition Fee,1984.00,0.00,36,10157,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4123,9,Development Fee,496.00,0.00,36,10158,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4123,10,Transport Fee,1500.00,0.00,36,10159,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4124,8,Tuition Fee,1984.00,0.00,36,10160,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4124,9,Development Fee,496.00,0.00,36,10161,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4125,8,Tuition Fee,1984.00,0.00,36,10162,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4125,9,Development Fee,496.00,0.00,36,10163,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4126,8,Tuition Fee,1984.00,0.00,36,10164,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4126,9,Development Fee,496.00,0.00,36,10165,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4127,8,Tuition Fee,1984.00,0.00,36,10166,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4127,9,Development Fee,496.00,0.00,36,10167,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4127,10,Transport Fee,800.00,0.00,36,10168,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4128,8,Tuition Fee,1984.00,0.00,36,10169,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4128,9,Development Fee,496.00,0.00,36,10170,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4129,8,Tuition Fee,1984.00,0.00,36,10171,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4129,9,Development Fee,496.00,0.00,36,10172,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4130,8,Tuition Fee,1984.00,0.00,36,10173,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4130,9,Development Fee,496.00,0.00,36,10174,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4131,8,Tuition Fee,1984.00,0.00,36,10175,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4131,9,Development Fee,496.00,0.00,36,10176,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4131,10,Transport Fee,800.00,0.00,36,10177,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4132,8,Tuition Fee,1984.00,0.00,36,10178,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4132,9,Development Fee,496.00,0.00,36,10179,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4133,8,Tuition Fee,1856.00,0.00,36,10180,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4133,9,Development Fee,464.00,0.00,36,10181,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4133,10,Transport Fee,1100.00,0.00,36,10182,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4134,8,Tuition Fee,1856.00,0.00,36,10183,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4134,9,Development Fee,464.00,0.00,36,10184,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4135,8,Tuition Fee,1856.00,0.00,36,10185,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4135,9,Development Fee,464.00,0.00,36,10186,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4136,8,Tuition Fee,1856.00,0.00,36,10187,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4136,9,Development Fee,464.00,0.00,36,10188,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4137,8,Tuition Fee,1856.00,0.00,36,10189,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4137,9,Development Fee,464.00,0.00,36,10190,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4137,10,Transport Fee,1500.00,0.00,36,10191,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4138,8,Tuition Fee,1856.00,0.00,36,10192,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4138,9,Development Fee,464.00,0.00,36,10193,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4139,8,Tuition Fee,1856.00,0.00,36,10194,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4139,9,Development Fee,464.00,0.00,36,10195,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4140,8,Tuition Fee,1856.00,0.00,36,10196,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4140,9,Development Fee,464.00,0.00,36,10197,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4141,8,Tuition Fee,1856.00,0.00,36,10198,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4141,9,Development Fee,464.00,0.00,36,10199,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4141,10,Transport Fee,1100.00,0.00,36,10200,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4142,8,Tuition Fee,1856.00,0.00,36,10201,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4142,9,Development Fee,464.00,0.00,36,10202,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4143,8,Tuition Fee,1728.00,0.00,36,10203,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4143,9,Development Fee,432.00,0.00,36,10204,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4143,10,Transport Fee,1100.00,0.00,36,10205,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4144,8,Tuition Fee,1728.00,0.00,36,10206,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4144,9,Development Fee,432.00,0.00,36,10207,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4145,8,Tuition Fee,1728.00,0.00,36,10208,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4145,9,Development Fee,432.00,0.00,36,10209,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4146,8,Tuition Fee,1728.00,0.00,36,10210,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4146,9,Development Fee,432.00,0.00,36,10211,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4147,8,Tuition Fee,1728.00,0.00,36,10212,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4147,9,Development Fee,432.00,0.00,36,10213,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4147,10,Transport Fee,1500.00,0.00,36,10214,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4148,8,Tuition Fee,1728.00,0.00,36,10215,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4148,9,Development Fee,432.00,0.00,36,10216,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4149,8,Tuition Fee,1728.00,0.00,36,10217,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4149,9,Development Fee,432.00,0.00,36,10218,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4150,8,Tuition Fee,1728.00,0.00,36,10219,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4150,9,Development Fee,432.00,0.00,36,10220,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4151,8,Tuition Fee,1728.00,0.00,36,10221,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4151,9,Development Fee,432.00,0.00,36,10222,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4151,10,Transport Fee,800.00,0.00,36,10223,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4152,8,Tuition Fee,1728.00,0.00,36,10224,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4152,9,Development Fee,432.00,0.00,36,10225,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4153,8,Tuition Fee,1600.00,0.00,36,10226,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4153,9,Development Fee,400.00,0.00,36,10227,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4153,10,Transport Fee,800.00,0.00,36,10228,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4154,8,Tuition Fee,1600.00,0.00,36,10229,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4154,9,Development Fee,400.00,0.00,36,10230,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4155,8,Tuition Fee,1600.00,0.00,36,10231,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4155,9,Development Fee,400.00,0.00,36,10232,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4156,8,Tuition Fee,1600.00,0.00,36,10233,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4156,9,Development Fee,400.00,0.00,36,10234,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4157,8,Tuition Fee,1600.00,0.00,36,10235,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4157,9,Development Fee,400.00,0.00,36,10236,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4157,10,Transport Fee,1100.00,0.00,36,10237,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4158,8,Tuition Fee,1600.00,0.00,36,10238,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4158,9,Development Fee,400.00,0.00,36,10239,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4159,8,Tuition Fee,1600.00,0.00,36,10240,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4159,9,Development Fee,400.00,0.00,36,10241,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4160,8,Tuition Fee,1600.00,0.00,36,10242,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4160,9,Development Fee,400.00,0.00,36,10243,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4161,8,Tuition Fee,1600.00,0.00,36,10244,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4161,9,Development Fee,400.00,0.00,36,10245,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4161,10,Transport Fee,1500.00,0.00,36,10246,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4162,8,Tuition Fee,1600.00,0.00,36,10247,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4162,9,Development Fee,400.00,0.00,36,10248,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4163,8,Tuition Fee,1472.00,0.00,36,10249,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4163,9,Development Fee,368.00,0.00,36,10250,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4163,10,Transport Fee,1100.00,0.00,36,10251,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4164,8,Tuition Fee,1472.00,0.00,36,10252,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4164,9,Development Fee,368.00,0.00,36,10253,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4165,8,Tuition Fee,1472.00,0.00,36,10254,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4165,9,Development Fee,368.00,0.00,36,10255,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4166,8,Tuition Fee,1472.00,0.00,36,10256,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4166,9,Development Fee,368.00,0.00,36,10257,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4167,8,Tuition Fee,1472.00,0.00,36,10258,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4167,9,Development Fee,368.00,0.00,36,10259,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4167,10,Transport Fee,1100.00,0.00,36,10260,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4168,8,Tuition Fee,1472.00,0.00,36,10261,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4168,9,Development Fee,368.00,0.00,36,10262,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4169,8,Tuition Fee,1472.00,0.00,36,10263,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4169,9,Development Fee,368.00,0.00,36,10264,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4170,8,Tuition Fee,1472.00,0.00,36,10265,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4170,9,Development Fee,368.00,0.00,36,10266,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4171,8,Tuition Fee,1472.00,0.00,36,10267,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4171,9,Development Fee,368.00,0.00,36,10268,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4171,10,Transport Fee,1500.00,0.00,36,10269,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4172,8,Tuition Fee,1472.00,0.00,36,10270,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4172,9,Development Fee,368.00,0.00,36,10271,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4173,8,Tuition Fee,1344.00,0.00,36,10272,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4173,9,Development Fee,336.00,0.00,36,10273,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4173,10,Transport Fee,800.00,0.00,36,10274,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4174,8,Tuition Fee,1344.00,0.00,36,10275,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4174,9,Development Fee,336.00,0.00,36,10276,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4175,8,Tuition Fee,1344.00,0.00,36,10277,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4175,9,Development Fee,336.00,0.00,36,10278,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4176,8,Tuition Fee,1344.00,0.00,36,10279,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4176,9,Development Fee,336.00,0.00,36,10280,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4177,8,Tuition Fee,1344.00,0.00,36,10281,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4177,9,Development Fee,336.00,0.00,36,10282,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4177,10,Transport Fee,800.00,0.00,36,10283,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4178,8,Tuition Fee,1344.00,0.00,36,10284,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4178,9,Development Fee,336.00,0.00,36,10285,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4179,8,Tuition Fee,1344.00,0.00,36,10286,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4179,9,Development Fee,336.00,0.00,36,10287,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4180,8,Tuition Fee,1344.00,0.00,36,10288,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
